PostId,title_length,body_length,num_subs_ans,percent_subs_ans,num_subs_t,percent_subs_t,popular_tag,avg_popularity,response_time,label
8369,18,244,10.5,0.027925531914893616,21.5,0.057180851063829786,1,576.5,41.416666666666664,1.0
8372,38,648,8.666666666666666,0.0346330265192935,25.0,0.11016886522239926,3,720.3333333333334,1283.4333333333334,0.0
8375,35,2349,8.0,0.028538178363614775,17.666666666666668,0.06337964612278828,2,584.6666666666666,43.516666666666666,1.0
8377,30,1870,33.0,0.060711660594266734,64.0,0.1403808425917602,2,1530.0,14.35,1.0
8379,14,473,6.333333333333333,0.04855088828666065,28.0,0.214159891598916,3,260.0,17.383333333333333,1.0
8383,16,678,29.0,0.07692307692307693,59.0,0.15649867374005305,1,1065.0,108.9,1.0
8388,46,1543,3.5,0.029914529914529916,7.5,0.15555555555555556,1,180.5,2.25,1.0
8390,32,288,1.0,0.03571428571428571,6.0,0.21428571428571427,1,56.0,656.0666666666667,0.0
8392,20,470,16.0,0.04368899709184013,39.5,0.10892279686540327,2,1504.0,578.55,0.0
8395,30,185,0.0,0.0,5.0,0.19230769230769232,1,52.0,377.8,0.0
8402,20,688,8.8,0.027319416080478026,26.0,0.13721570081595985,4,492.6,161.0,1.0
8404,40,489,8.0,0.039167486070140936,24.0,0.11750245821042281,2,527.5,173.6,1.0
8405,25,273,3.0,0.03896103896103896,11.0,0.14285714285714285,1,174.0,99.03333333333333,1.0
8408,20,772,5.0,0.043859649122807015,19.0,0.16666666666666666,1,207.0,63.61666666666667,1.0
8415,34,432,6.25,0.02875657494918167,14.75,0.10326228877165777,4,459.75,121.66666666666667,1.0
8418,32,6350,33.0,0.060711660594266734,64.0,0.1403808425917602,2,1530.0,22.733333333333334,1.0
8422,31,652,0.0,0.0,5.0,0.17476208132492896,2,53.333333333333336,447.03333333333336,0.0
8426,28,501,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,46.46666666666667,1.0
8427,37,951,12.0,0.04460966542750929,43.0,0.15985130111524162,1,615.0,10.083333333333334,1.0
8429,33,270,1.0,0.058823529411764705,4.0,0.23529411764705882,1,37.0,138.68333333333334,1.0
8430,45,3005,27.0,0.03840682788051209,42.5,0.060455192034139404,1,1228.5,62.95,1.0
8435,19,756,5.333333333333333,0.013300083125519535,12.666666666666666,0.05766536040850256,2,443.3333333333333,180.36666666666667,0.0
8440,30,476,0.0,0.0,1.0,0.08333333333333333,0,14.0,1273.9333333333334,0.0
8441,30,219,16.0,0.06956521739130435,46.0,0.2,1,573.0,156.85,1.0
8442,31,464,0.0,0.0,4.666666666666667,0.31992337164750956,1,41.333333333333336,66.1,1.0
8448,39,1315,16.0,0.04747774480712166,44.0,0.13056379821958458,1,1730.0,121.61666666666666,1.0
8452,22,588,2.0,0.037037037037037035,10.0,0.18518518518518517,1,91.0,877.25,0.0
8453,25,106,1.0,0.018518518518518517,7.0,0.17592592592592593,2,59.5,110.61666666666666,1.0
8454,34,526,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,38.61666666666667,1.0
8458,40,2087,10.5,0.027925531914893616,22.0,0.0928951367781155,2,585.0,16.766666666666666,1.0
8464,53,182,8.5,0.034656007041220474,19.5,0.10246442716737568,2,663.5,276.18333333333334,0.0
8466,51,2056,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,9.666666666666666,1.0
8470,25,314,15.333333333333334,0.04512428906218722,47.0,0.15059021807930476,3,876.3333333333334,24.7,1.0
8475,35,981,7.0,0.05982905982905983,13.0,0.1111111111111111,1,351.0,471.25,0.0
8476,33,311,2.0,0.02702702702702703,17.0,0.22972972972972974,1,102.0,84.65,1.0
8479,35,205,23.333333333333332,0.048410948332685756,49.666666666666664,0.13525389506117347,3,1113.0,27.666666666666668,1.0
8482,12,918,17.0,0.036809860943369216,37.25,0.13739561783152301,4,835.0,69.68333333333334,1.0
8486,52,4764,1.0,0.022222222222222223,5.0,0.1111111111111111,1,97.0,1146.8,0.0
8490,21,229,29.0,0.07692307692307693,59.0,0.15649867374005305,1,1065.0,7.333333333333333,1.0
8495,98,2291,14.0,0.03398058252427184,27.5,0.11318066694807935,2,747.0,945.5333333333333,0.0
8498,18,404,21.0,0.05585106382978723,43.0,0.11436170212765957,1,1144.0,84.86666666666666,1.0
8502,27,247,10.0,0.08130081300813008,37.0,0.3008130081300813,1,216.0,17.2,1.0
8505,37,1005,9.666666666666666,0.020655270655270657,27.666666666666668,0.1915954415954416,2,485.3333333333333,415.98333333333335,0.0
8507,19,296,17.0,0.06419437340153453,52.0,0.19477124183006536,2,657.5,315.1333333333333,0.0
8508,37,2607,8.5,0.03740334131804156,23.25,0.10834093463108516,4,658.75,11.283333333333333,1.0
8510,26,667,57.0,0.07883817427385892,78.0,0.1078838174273859,1,3653.0,82.36666666666666,1.0
8514,39,1690,3.6666666666666665,0.026107660455486542,10.666666666666666,0.10861283643892339,3,229.0,135.61666666666667,1.0
8516,36,387,17.0,0.04440049706007152,40.0,0.1062117354670546,3,904.3333333333334,1361.5333333333333,0.0
8518,32,381,22.666666666666668,0.059789918837586074,44.0,0.24520663416018137,3,1309.0,694.55,0.0
8520,30,226,1.6666666666666667,0.014619883040935672,12.333333333333334,0.16251596424010217,3,121.0,179.78333333333333,1.0
8521,48,502,7.5,0.03112033195020747,22.0,0.12161968808127056,2,402.5,1351.7833333333333,0.0
8522,43,687,0.0,0.0,5.5,0.28160919540229884,2,47.5,21.516666666666666,1.0
8524,25,336,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,1367.3333333333333,0.0
8525,24,250,4.0,0.023809523809523808,14.0,0.08333333333333333,1,351.0,126.3,1.0
8527,48,304,13.5,0.05137869611685073,27.0,0.09792661204132526,2,917.5,1439.55,0.0
8528,21,1365,11.0,0.040206648697214735,27.0,0.10455974842767296,2,765.0,180.65,0.0
8529,16,952,0.0,0.0,1.0,0.05555555555555555,1,32.0,106.96666666666667,1.0
8530,33,570,28.5,0.07244212098581031,51.5,0.13164739512245371,2,1213.5,224.58333333333334,0.0
8532,23,381,57.0,0.07883817427385892,78.0,0.1078838174273859,1,3653.0,32.88333333333333,1.0
8540,22,1388,0.0,0.0,4.666666666666667,0.31992337164750956,1,41.333333333333336,27.383333333333333,1.0
8542,52,628,21.0,0.055870504899631114,44.666666666666664,0.12690634422304994,3,973.6666666666666,642.4666666666667,0.0
8544,55,455,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,83.25,1.0
8553,45,935,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,84.5,1.0
8555,20,1225,9.0,0.02830188679245283,20.0,0.06289308176100629,1,594.0,237.95,0.0
8556,26,202,34.0,0.05905579543213451,63.5,0.12240209468900666,2,1693.0,14.816666666666666,1.0
8559,25,154,18.0,0.058823529411764705,58.0,0.1895424836601307,1,742.0,35.483333333333334,1.0
8561,31,384,8.0,0.041113188333105344,21.0,0.10776161597738361,3,471.0,106.45,1.0
8570,30,357,21.0,0.05585106382978723,43.0,0.11436170212765957,1,1144.0,236.66666666666666,0.0
8571,36,848,37.333333333333336,0.05610335262766145,59.333333333333336,0.13955587307239456,3,2071.6666666666665,24.583333333333332,1.0
8573,37,604,1.0,0.018518518518518517,7.5,0.17323775388291518,2,71.0,202.16666666666666,0.0
8574,30,261,11.0,0.039614812495106864,27.666666666666668,0.14168667414772482,2,652.3333333333334,646.0333333333333,0.0
8576,44,681,1.0,0.018518518518518517,7.5,0.17323775388291518,2,71.0,1229.3666666666666,0.0
8577,44,437,8.5,0.05492985575973128,26.0,0.20618454850819995,2,413.5,21.433333333333334,1.0
8579,13,897,6.0,0.023809523809523808,19.5,0.1580866580866581,2,333.0,723.6333333333333,0.0
8580,12,345,11.0,0.039614812495106864,27.666666666666668,0.14168667414772482,2,652.3333333333334,16.783333333333335,1.0
8586,24,1186,4.0,0.046511627906976744,26.0,0.3023255813953488,1,154.0,1387.95,0.0
8591,61,2702,15.0,0.0446343779677113,35.5,0.1523234109441006,2,580.5,14.266666666666667,1.0
8592,17,257,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,31.983333333333334,1.0
8594,43,1216,13.666666666666666,0.03837496726245146,36.666666666666664,0.11931119168792999,3,851.0,11.183333333333334,1.0
8596,12,283,7.5,0.03112033195020747,24.0,0.25380359612724757,1,387.5,23.35,1.0
8600,45,1338,14.0,0.05159863298070037,27.666666666666668,0.12367838181658856,3,698.6666666666666,91.85,1.0
8605,37,318,2.0,0.023255813953488372,12.0,0.13953488372093023,1,185.0,1378.8666666666666,0.0
8606,30,198,11.0,0.06285714285714286,19.0,0.10857142857142857,1,557.0,39.53333333333333,1.0
8610,31,94,2.0,0.01721938775510204,9.333333333333334,0.09317476990796318,3,199.66666666666663,694.8333333333334,0.0
8611,42,174,16.666666666666668,0.0392722919318664,44.0,0.16545398575408102,3,873.0,42.28333333333333,1.0
8612,25,2136,5.666666666666667,0.05088854648176683,11.666666666666666,0.11205811138014528,3,316.0,1315.55,0.0
8619,32,368,9.0,0.029411764705882353,29.5,0.11858076563958916,1,383.0,67.25,1.0
8621,17,860,5.0,0.02074688796680498,14.333333333333334,0.09142461964038728,2,269.3333333333333,627.85,0.0
8625,19,674,14.0,0.04129793510324484,42.0,0.12389380530973451,1,941.0,1166.6833333333334,0.0
8628,37,973,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,23.7,1.0
8630,25,9492,33.0,0.060711660594266734,64.0,0.1403808425917602,2,1530.0,149.01666666666668,1.0
8632,26,240,2.0,0.022988505747126436,6.0,0.06896551724137931,1,208.0,81.38333333333334,1.0
8636,56,183,0.0,0.0,5.0,0.19230769230769232,1,52.0,1031.4,0.0
8637,52,442,23.0,0.053461453383190805,46.333333333333336,0.14120627601355443,3,1078.0,31.55,1.0
8643,28,115,1.0,0.07692307692307693,3.0,0.23076923076923078,1,33.0,212.28333333333333,0.0
8645,25,560,9.75,0.02969203217820706,27.5,0.15059368542821733,3,932.75,44.016666666666666,1.0
8646,30,954,0.6666666666666666,0.012345679012345678,5.333333333333333,0.22660294703305453,2,49.66666666666666,367.5833333333333,0.0
8648,18,282,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,16.866666666666667,1.0
8649,31,128,6.0,0.034829931972789115,20.0,0.12571428571428572,2,402.0,50.96666666666667,1.0
8654,32,659,12.5,0.026709401709401708,29.5,0.11089743589743589,2,723.0,205.88333333333333,0.0
8656,41,1449,28.5,0.03941908713692946,44.5,0.11716029951829066,2,1883.0,131.58333333333334,1.0
8665,32,1723,13.333333333333334,0.05172658416071622,33.0,0.13004631278945494,3,775.0,274.68333333333334,0.0
8669,24,2073,8.0,0.02373887240356083,22.5,0.1902818991097923,1,866.5,117.96666666666667,1.0
8673,48,481,11.5,0.039433939668134826,37.0,0.13254647310082368,2,1224.0,27.4,1.0
8674,28,370,14.333333333333334,0.034421249023018935,38.666666666666664,0.09400448780979753,2,781.3333333333334,115.5,1.0
8680,35,2122,32.5,0.06983539930908353,52.0,0.11474090631985369,2,1501.0,57.233333333333334,1.0
8682,39,225,26.666666666666668,0.0542404187639261,56.666666666666664,0.13488516349775165,3,1333.6666666666667,201.28333333333333,0.0
8684,55,1075,8.75,0.03194755621940088,15.25,0.09447680690399138,3,437.25,271.2,0.0
8685,31,798,33.0,0.060711660594266734,64.0,0.1403808425917602,2,1530.0,37.516666666666666,1.0
8688,20,617,2.0,0.037037037037037035,10.0,0.18518518518518517,1,91.0,20.95,1.0
8690,38,346,25.0,0.053418803418803416,57.0,0.12179487179487179,1,1408.0,45.233333333333334,1.0
8693,15,351,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,15.183333333333334,1.0
8696,37,685,19.5,0.07092907092907093,42.0,0.1594181680388577,2,673.0,120.71666666666667,1.0
8697,18,102,11.0,0.06285714285714286,19.0,0.10857142857142857,1,557.0,1217.7166666666667,0.0
8700,40,823,0.3333333333333333,0.004166666666666667,3.0,0.05357142857142857,2,63.333333333333336,401.6,0.0
8701,32,535,6.0,0.022727272727272728,31.0,0.11742424242424243,1,494.0,325.5,0.0
8706,20,686,8.0,0.03356738287052965,23.0,0.11315266743893804,3,681.6666666666666,189.15,0.0
8707,37,421,4.5,0.01875,17.5,0.08915816326530612,2,299.0,374.65,0.0
8708,33,6504,3.0,0.05084745762711865,5.0,0.0847457627118644,1,217.0,249.6,0.0
8709,45,170,16.0,0.0399002493765586,35.0,0.08728179551122195,1,1278.0,65.73333333333333,1.0
8710,59,1987,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,172.7,1.0
8719,22,358,22.0,0.04047444039617782,43.0,0.11025389506117346,3,1031.0,31.6,1.0
8730,13,614,7.0,0.05185185185185185,20.0,0.14814814814814814,1,324.0,811.95,0.0
8731,12,545,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,11.75,1.0
8734,30,1575,16.0,0.0399002493765586,35.0,0.08728179551122195,1,1278.0,1267.25,0.0
8738,21,266,22.0,0.03877939142461964,38.333333333333336,0.1706834946980175,2,1401.3333333333333,158.33333333333334,1.0
8740,30,1470,10.5,0.027925531914893616,25.0,0.15177544565842438,2,597.5,113.7,1.0
8741,24,165,1.0,0.023255813953488372,4.0,0.09302325581395349,1,98.0,203.18333333333334,0.0
8743,22,296,21.333333333333332,0.043746148242289236,39.333333333333336,0.12561644488958842,3,1390.6666666666667,2.966666666666667,1.0
8746,25,629,10.0,0.08130081300813008,37.0,0.3008130081300813,1,216.0,35.06666666666667,1.0
8747,22,238,7.0,0.02064896755162242,27.0,0.14413868347678505,2,524.0,20.8,1.0
8753,50,2002,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,179.83333333333334,1.0
8754,29,112,29.5,0.05091334001049268,42.0,0.0884246673343826,2,1930.5,3.3,1.0
8756,27,234,11.5,0.039433939668134826,37.0,0.13254647310082368,2,1224.0,84.8,1.0
8758,22,325,3.0,0.011363636363636364,18.0,0.14799783549783552,2,263.0,28.833333333333332,1.0
8761,42,16874,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,606.2833333333333,0.0
8766,32,222,21.0,0.05585106382978723,43.0,0.11436170212765957,1,1144.0,582.0666666666667,0.0
8767,16,462,29.0,0.07692307692307693,59.0,0.15649867374005305,1,1065.0,598.4666666666667,0.0
8768,25,313,29.0,0.07692307692307693,59.0,0.15649867374005305,1,1065.0,568.0666666666667,0.0
8769,69,1310,17.0,0.04534421888790821,37.5,0.1121101794645484,2,928.0,623.8333333333334,0.0
8771,41,351,1.0,0.058823529411764705,4.0,0.23529411764705882,1,37.0,456.48333333333335,0.0
8772,57,905,5.666666666666667,0.027730676840469124,17.333333333333332,0.1387593613112901,2,622.0,49.1,1.0
8781,69,910,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,39.75,1.0
8782,46,1506,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,14.866666666666667,1.0
8785,64,2938,16.2,0.03591420959894513,29.4,0.09564709392455814,5,889.8,114.21666666666667,1.0
8788,37,1266,11.5,0.039433939668134826,37.0,0.13254647310082368,2,1224.0,543.6833333333333,0.0
8789,28,2263,1.0,0.022222222222222223,5.0,0.1111111111111111,1,97.0,215.61666666666667,0.0
8796,47,1638,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,684.6666666666666,0.0
8799,69,2183,7.0,0.02982037803466375,17.25,0.06987357880215023,3,416.75,461.46666666666664,0.0
8801,49,293,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,250.3,0.0
8803,39,604,5.666666666666667,0.05088854648176683,11.666666666666666,0.11205811138014528,3,316.0,590.0833333333334,0.0
8804,24,1415,19.0,0.04829474732387354,34.666666666666664,0.17109826341496914,2,810.3333333333334,102.55,1.0
8808,35,1873,10.0,0.08130081300813008,37.0,0.3008130081300813,1,216.0,14.916666666666666,1.0
8810,17,1106,22.333333333333332,0.04598919263693232,49.0,0.13867828846535987,3,1110.0,23.75,1.0
8813,66,1150,16.0,0.04747774480712166,44.0,0.13056379821958458,1,1730.0,120.3,1.0
8814,75,622,9.4,0.035081854499330226,21.6,0.1262246477316127,5,510.2,152.68333333333334,1.0
8816,15,717,11.0,0.043116701607267646,36.5,0.1851153039832285,2,707.0,30.233333333333334,1.0
8824,17,456,0.0,0.0,4.0,0.13793103448275862,1,49.0,8.0,1.0
8826,40,563,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,5.466666666666667,1.0
8831,35,975,7.666666666666667,0.04046482106006032,22.0,0.15576115704917065,3,525.0,42.88333333333333,1.0
8832,43,764,31.5,0.05078272350056583,54.5,0.11265402992581416,2,2073.5,1169.2333333333333,0.0
8834,41,534,15.0,0.053588425661526745,25.5,0.12202550923281935,2,728.0,1154.8,0.0
8839,51,840,4.0,0.022857142857142857,10.0,0.09904761904761905,2,254.5,118.28333333333333,1.0
8840,54,253,0.0,0.0,2.0,0.06896551724137931,1,38.0,93.2,1.0
8843,33,763,7.666666666666667,0.031181917211328975,24.0,0.09558823529411764,2,358.6666666666667,748.0666666666667,0.0
8845,50,752,21.0,0.05585106382978723,43.0,0.11436170212765957,1,1144.0,136.65,1.0
8846,27,267,3.0,0.031578947368421054,21.0,0.22105263157894736,1,186.0,38.13333333333333,1.0
8847,51,354,16.0,0.0399002493765586,35.0,0.08728179551122195,1,1278.0,0.8666666666666667,1.0
8850,82,2298,19.333333333333332,0.03354105985684933,35.666666666666664,0.10761115366378525,2,914.0,29.883333333333333,1.0
8855,106,2423,29.0,0.050311589785273995,53.0,0.1229551920341394,2,1362.0,261.25,0.0
8857,53,180,12.0,0.047619047619047616,32.0,0.12698412698412698,1,640.0,99.9,1.0
8859,27,885,16.0,0.04747774480712166,44.0,0.13056379821958458,1,1730.0,175.81666666666666,1.0
8861,40,1180,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,1268.0666666666666,0.0
8862,20,907,8.0,0.02373887240356083,22.5,0.100996184824078,1,873.0,24.9,1.0
8873,25,2537,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,312.6166666666667,0.0
8881,37,422,57.0,0.07883817427385892,78.0,0.1078838174273859,1,3653.0,32.45,1.0
8882,16,1312,8.333333333333334,0.017806267806267807,27.333333333333332,0.10726495726495727,2,537.0,362.35,0.0
8885,15,511,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,154.25,1.0
8887,39,933,10.0,0.04584574644157564,25.5,0.15938430983118174,2,662.0,568.8166666666667,0.0
8889,20,68,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,193.13333333333333,0.0
8892,37,487,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,85.13333333333334,1.0
8895,42,228,2.0,0.037037037037037035,10.0,0.18518518518518517,1,91.0,44.13333333333333,1.0
8900,22,142,12.666666666666666,0.03670175563698433,36.666666666666664,0.11175661205168298,3,1167.3333333333333,63.05,1.0
8902,38,660,10.0,0.06533892382948986,21.5,0.11844863731656184,2,615.5,222.8,0.0
8904,32,97,1.0,0.0625,3.0,0.1875,1,49.0,1381.6,0.0
8905,37,490,1.0,0.02857142857142857,6.0,0.17142857142857143,1,52.0,13.233333333333333,1.0
8906,25,1164,18.333333333333332,0.029823961203041816,35.666666666666664,0.1649981093685291,3,867.3333333333334,258.8333333333333,0.0
8909,44,255,1.0,0.0625,3.0,0.1875,1,49.0,103.06666666666666,1.0
8916,18,209,11.0,0.04503676470588235,35.0,0.14164624183006536,2,522.5,1350.4,0.0
8918,15,343,11.0,0.06285714285714286,19.0,0.10857142857142857,1,557.0,445.6666666666667,0.0
8923,23,151,8.75,0.048914666063004944,27.0,0.13082324343158386,4,498.75,84.01666666666667,1.0
8924,10,560,1.0,0.02857142857142857,6.0,0.17142857142857143,1,52.0,25.666666666666668,1.0
8926,31,396,7.0,0.018617021276595744,18.0,0.07056894495700747,3,453.6666666666667,92.76666666666667,1.0
8930,23,93,12.0,0.047619047619047616,32.0,0.12698412698412698,1,640.0,3.65,1.0
8932,44,4811,31.666666666666668,0.06112971105144848,67.33333333333333,0.1462937811010595,3,1485.6666666666667,1242.3666666666666,0.0
8933,22,1597,10.5,0.027925531914893616,22.0,0.15718085106382979,1,574.0,86.88333333333334,1.0
8936,28,302,21.0,0.05585106382978723,43.0,0.11436170212765957,1,1144.0,48.36666666666667,1.0
8944,17,119,1.0,0.0625,3.0,0.1875,1,49.0,27.383333333333333,1.0
8945,22,231,1.5,0.027083333333333334,12.5,0.21041666666666667,2,114.5,292.68333333333334,0.0
8947,57,381,5.0,0.028749999999999998,19.0,0.11875000000000001,2,313.0,92.31666666666666,1.0
8948,19,443,1.0,0.02857142857142857,6.0,0.17142857142857143,1,52.0,298.81666666666666,0.0
8955,34,1630,16.0,0.04747774480712166,44.0,0.13056379821958458,1,1730.0,1070.9833333333333,0.0
8957,20,280,6.0,0.023809523809523808,16.5,0.1468253968253968,1,324.5,906.4166666666666,0.0
8963,21,1407,13.333333333333334,0.044364093299322,32.333333333333336,0.10690091219598313,3,1160.6666666666667,399.46666666666664,0.0
8964,20,650,22.0,0.04047444039617782,43.0,0.11025389506117346,3,1031.0,161.5,1.0
8965,28,2243,1.0,0.022222222222222223,5.0,0.1111111111111111,1,97.0,349.1166666666667,0.0
8969,16,599,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,196.78333333333333,0.0
8972,42,1706,19.0,0.04829474732387354,35.333333333333336,0.12347921579592153,3,818.3333333333334,959.2166666666667,0.0
8975,29,822,5.75,0.030348615795045244,16.5,0.11682086778687799,3,396.0,266.5833333333333,0.0
8981,39,696,16.0,0.04368899709184013,39.5,0.10892279686540327,2,1504.0,37.516666666666666,1.0
8987,61,4951,14.2,0.04634379517303561,28.8,0.1362759946071945,4,634.8,33.3,1.0
8990,27,1461,4.5,0.02679813495400858,14.75,0.1436544458625101,4,468.75,1059.8,0.0
8994,16,2590,10.5,0.027925531914893616,21.5,0.057180851063829786,1,578.0,365.46666666666664,0.0
8999,53,109,2.0,0.03125,9.0,0.140625,1,122.0,22.583333333333332,1.0
9002,16,265,4.0,0.015873015873015872,14.0,0.1411053911053911,3,235.0,57.666666666666664,1.0
9004,49,508,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,65.38333333333334,1.0
9005,27,1145,1.0,0.02,5.0,0.1,1,88.0,39.15,1.0
9012,35,479,22.0,0.04047444039617782,43.0,0.11025389506117346,3,1031.0,3.9,1.0
9013,51,1100,19.0,0.02627939142461964,31.0,0.1185109067495675,3,1267.6666666666667,678.6833333333333,0.0
9015,20,1647,5.0,0.03929093567251462,16.5,0.13194444444444445,2,268.0,167.0,1.0
9016,26,370,8.0,0.02373887240356083,22.5,0.11073644456433775,1,874.0,149.03333333333333,1.0
9019,30,1558,10.5,0.027925531914893616,25.0,0.15177544565842438,2,597.5,828.9,0.0
9020,34,782,9.0,0.03255372945638432,31.5,0.12444690265486726,2,610.0,699.3,0.0
9021,24,298,29.0,0.07692307692307693,59.0,0.15649867374005305,1,1065.0,52.55,1.0
9024,24,182,4.0,0.02962962962962963,33.0,0.24444444444444444,1,235.0,14.65,1.0
9028,17,290,1.0,0.022222222222222223,5.0,0.1111111111111111,1,97.0,1060.8833333333334,0.0
9036,27,204,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,94.1,1.0
9037,32,8110,4.0,0.011869436201780416,13.5,0.11939210162862884,3,461.25,402.6333333333333,0.0
9041,44,524,54.0,0.07681365576102418,85.0,0.12091038406827881,1,2445.0,19.95,1.0
9046,13,643,18.0,0.05660377358490566,40.0,0.12578616352201258,1,1179.0,129.06666666666666,1.0
9053,25,304,28.0,0.06796116504854369,44.0,0.10679611650485436,1,1362.0,154.2,1.0
9057,13,511,0.5,0.029411764705882353,3.5,0.18286445012787722,1,28.5,10.666666666666666,1.0
9059,31,696,6.0,0.022304832713754646,25.0,0.18598625661822688,2,326.5,402.9,0.0
9061,16,329,13.5,0.03833730868614589,34.5,0.130664877757901,2,796.5,161.48333333333332,1.0
9064,21,198,25.0,0.053418803418803416,57.0,0.12179487179487179,1,1408.0,51.35,1.0
9065,37,79,9.0,0.029411764705882353,32.0,0.19477124183006536,2,394.0,1279.3,0.0
9066,28,161,9.0,0.029411764705882353,32.0,0.19477124183006536,2,394.0,169.6,1.0
9067,12,471,12.0,0.04077540106951871,44.5,0.15348336304218657,2,618.0,280.21666666666664,0.0
9072,36,986,3.6666666666666665,0.026107660455486542,10.666666666666666,0.10861283643892339,3,229.0,20.483333333333334,1.0
9074,41,1096,16.0,0.0399002493765586,35.0,0.08728179551122195,1,1278.0,611.3,0.0
9078,33,1542,0.0,0.0,3.0,0.1875,0,16.0,687.8833333333333,0.0
9083,31,358,22.0,0.04047444039617782,43.0,0.11025389506117346,3,1031.0,680.35,0.0
9084,24,391,28.5,0.07244212098581031,51.5,0.13164739512245371,2,1213.5,255.56666666666666,0.0
9086,18,3328,8.0,0.02373887240356083,25.0,0.13346371729161047,2,898.5,484.5,0.0
9090,23,1377,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,270.18333333333334,0.0
9091,28,566,0.0,0.0,1.0,0.0625,1,32.0,13.116666666666667,1.0
9099,20,496,4.75,0.03483137190803095,13.25,0.11492283079239601,4,263.75,547.1,0.0
9100,37,345,3.0,0.011363636363636364,17.0,0.3087121212121212,1,250.5,321.75,0.0
9103,84,1545,1.0,0.022222222222222223,5.0,0.1111111111111111,1,97.0,54.81666666666667,1.0
9105,50,682,3.0,0.05084745762711865,5.0,0.0847457627118644,1,217.0,487.35,0.0
9108,50,681,0.0,0.0,1.0,0.1111111111111111,0,13.0,362.21666666666664,0.0
9110,30,775,16.0,0.04747774480712166,44.0,0.13056379821958458,1,1730.0,8.333333333333334,1.0
9113,21,80,1.0,0.0625,3.0,0.1875,1,49.0,16.266666666666666,1.0
9115,13,2632,15.0,0.06224066390041494,42.0,0.17427385892116182,1,767.0,57.483333333333334,1.0
9118,25,1320,18.333333333333332,0.0275093138251033,36.666666666666664,0.08792250897514055,2,925.3333333333334,865.1333333333333,0.0
9119,37,217,0.0,0.0,4.0,0.16666666666666666,1,28.0,813.6666666666666,0.0
9130,27,53,25.0,0.053418803418803416,57.0,0.12179487179487179,1,1408.0,3.65,1.0
9134,34,3995,7.0,0.056852300242130754,12.0,0.09665859564164649,2,387.0,225.78333333333333,0.0
9136,20,333,6.0,0.022727272727272728,31.0,0.11742424242424243,1,494.0,183.4,0.0
9137,122,1291,8.5,0.04159601526070369,26.0,0.20813904196693514,2,929.5,302.5833333333333,0.0
9138,30,333,3.0,0.011363636363636364,17.0,0.3087121212121212,1,250.5,588.4666666666667,0.0
9140,15,93,9.666666666666666,0.03133921887765977,32.0,0.11307839530584239,3,830.0,591.7333333333333,0.0
9143,23,451,0.0,0.0,3.0,0.11578947368421053,1,28.5,324.8,0.0
9145,31,97,22.0,0.04047444039617782,43.0,0.11025389506117346,3,1031.0,64.26666666666667,1.0
9146,20,628,8.333333333333334,0.03568840579710145,27.0,0.24583333333333335,2,374.3333333333333,10.966666666666667,1.0
9147,24,118,11.0,0.06285714285714286,19.0,0.10857142857142857,1,557.0,657.9833333333333,0.0
9150,20,54,1.0,0.0625,3.0,0.1875,1,49.0,1428.5,0.0
9153,25,1747,5.75,0.0308359452297431,16.0,0.13582671574009436,3,391.75,137.01666666666668,1.0
9154,35,480,12.666666666666666,0.040104515590329355,29.666666666666668,0.09880043078885596,3,936.0,1188.4166666666667,0.0
9158,20,204,1.0,0.023255813953488372,4.0,0.09302325581395349,1,98.0,261.1666666666667,0.0
9160,39,371,0.0,0.0,1.0,0.038461538461538464,1,40.0,1281.7666666666667,0.0
9163,20,607,15.0,0.053588425661526745,25.5,0.12202550923281935,2,728.0,160.43333333333334,1.0
